id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,plane-of-section,specimen-id,fold-change,target-sum,contrast-sum,num-target-samples,num-contrast-samples
71836799,RP_051017_02_A06,82986,Rassf3,Ras association (RalGDS/AF-6) domain family member 3,192678,10,coronal,n/a,0.648,1948.632,3424.356,188,214
356089,RP_040617_02_C05,32799,Nxf1,nuclear RNA export factor 1,53319,19,coronal,n/a,0.647,1388.126,2973.957,186,258
74641319,RP_060220_02_E08,88253,Pcyt1b,"phosphate cytidylyltransferase 1, choline, beta isoform",236899,X,coronal,n/a,0.647,507.332,1075.417,188,258
75651233,RP_060518_01_D11,22074,Vamp1,vesicle-associated membrane protein 1,22317,6,coronal,n/a,0.647,1529.788,3244.014,188,258
112195815,RP_110421_01_B11,20019,Clec11a,"C-type lectin domain family 11, member a",20256,7,coronal,n/a,0.647,163.446,454.994,131,236
74800904,RP_060315_02_A05,18973,Ptdss1,phosphatidylserine synthase 1,19210,13,coronal,n/a,0.647,947.663,2009.597,188,258
75042240,RP_051219_02_C02,17958,Nrxn3,neurexin III,18191,12,coronal,n/a,0.647,1944.278,4124.183,188,258
75079765,RP_060412_02_F03,19006,Ptp4a1,protein tyrosine phosphatase 4a1,19243,1,coronal,n/a,0.647,1232.521,2614.431,188,258
74988757,RP_060315_05_H01,129895,LOC433311,LOC433311,433311,1,coronal,n/a,0.647,730.268,1020.111,166,150
74640881,RP_051121_03_E06,68193,Synpo,synaptopodin,104027,18,coronal,n/a,0.647,2490.537,5283.710,188,258
74882718,RP_060315_04_G06,23748,Psmd13,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 13",23997,7,coronal,n/a,0.646,678.077,1439.565,188,258
71717560,RP_050531_04_C05,87156,Ajap1,adherens junction associated protein 1,230959,4,coronal,n/a,0.646,764.592,1640.978,186,258
75551468,RP_060523_02_B05,14178,Gabrb3,"gamma-aminobutyric acid (GABA) A receptor, subunit beta 3",14402,7,coronal,n/a,0.646,1200.819,2724.098,176,258
77869814,RP_070205_01_B07,42099,Ssr2,"signal sequence receptor, beta",66256,3,coronal,n/a,0.645,304.281,493.977,188,197
71717602,RP_050614_04_G11,22138,Wbp5,WW domain binding protein 5,22381,X,coronal,n/a,0.645,1371.467,2916.246,188,258
2444,RP_040604_01_E05,50008,Nudt9,nudix (nucleoside diphosphate linked moiety X)-type motif 9,74167,5,coronal,n/a,0.645,1451.311,3088.028,188,258
75043146,RP_060220_02_G07,73830,Cyb5,cytochrome b-5,109672,18,coronal,n/a,0.645,322.732,686.719,188,258
275873,RP_040604_02_F06,37629,Tpm3,"tropomyosin 3, gamma",59069,3,coronal,n/a,0.645,1196.733,5911.559,81,258
74882926,RP_060315_04_H07,20258,Slc12a2,"solute carrier family 12, member 2",20496,18,coronal,n/a,0.645,203.957,434.127,188,258
79556618,RP_071018_03_D07,12828,Cux1,cut-like homeobox 1,13047,5,coronal,n/a,0.645,741.607,1443.986,188,236
323588,RP_040609_01_G01,16636,Eif2d,eukaryotic translation initiation factor 2D,16865,1,coronal,n/a,0.645,496.031,1196.125,166,258
227540,RP_040526_02_C08,20725,Syn1,synapsin I,20964,X,coronal,n/a,0.645,3006.905,6577.508,183,258
79912556,RP_080109_03_C01,12456,Chrm3,"cholinergic receptor, muscarinic 3, cardiac",12671,13,coronal,n/a,0.644,924.799,2002.254,185,258
70744326,RP_050725_02_B05,51610,4833424O15Rik,RIKEN cDNA 4833424O15 gene,75769,3,coronal,n/a,0.644,430.507,917.480,188,258
71836809,RP_051017_02_B02,18482,Pip5k1c,"phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma",18717,10,coronal,n/a,0.644,2777.868,5922.736,188,258
70634139,RP_050725_01_E05,45704,Ttc39b,tetratricopeptide repeat domain 39B,69863,4,coronal,n/a,0.644,322.315,687.254,188,258
71836888,RP_051017_02_F06,20272,Slc1a1,"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1",20510,19,coronal,n/a,0.643,1901.975,4100.022,186,258
74658174,RP_060220_02_D02,51592,Ipo4,importin 4,75751,14,coronal,n/a,0.643,1092.804,2333.157,188,258
79556601,RP_071018_02_A08,13421,Efnb3,ephrin B3,13643,11,coronal,n/a,0.643,695.554,1485.052,188,258
70436746,RP_050316_01_A03,50393,Nipal3,NIPA-like domain containing 3,74552,4,coronal,n/a,0.643,953.172,2035.231,188,258
71064176,RP_050725_03_D03,89118,Ppp1r9a,"protein phosphatase 1, regulatory (inhibitor) subunit 9A",243725,6,coronal,n/a,0.642,2131.302,4553.714,188,258
655,RP_Baylor_103140,23688,Lynx1,Ly6/neurotoxin 1,23936,15,coronal,n/a,0.642,1132.343,2420.439,188,258
73636039,RP_050913_03_C09,87200,Ablim2,actin-binding LIM protein 2,231148,5,coronal,n/a,0.641,1061.238,2883.906,148,258
74581396,RP_060117_02_C05,35629,Net1,neuroepithelial cell transforming gene 1,56349,13,coronal,n/a,0.641,568.172,1215.730,188,258
72103854,RP_051017_03_A04,33296,Nell2,NEL-like 2 (chicken),54003,15,coronal,n/a,0.641,2840.586,6723.602,170,258
74425543,RP_051214_02_G05,13881,Fasn,fatty acid synthase,14104,11,coronal,n/a,0.641,1311.861,2808.332,188,258
71836810,RP_051017_02_B03,85032,Acsl6,acyl-CoA synthetase long-chain family member 6,216739,11,coronal,n/a,0.641,2276.288,4873.084,188,258
74819250,RP_060315_02_D02,20013,Scd2,stearoyl-Coenzyme A desaturase 2,20250,19,coronal,n/a,0.641,1804.964,3865.291,188,258
70634256,RP_050725_01_E12,23647,Gtf2h2,"general transcription factor II H, polypeptide 2",23894,13,coronal,n/a,0.640,350.770,751.588,188,258
74272053,RP_050913_02_E08,50318,4933427D14Rik,RIKEN cDNA 4933427D14 gene,74477,11,coronal,n/a,0.640,366.472,785.309,188,258
73520985,RP_051101_02_G04,81952,Hpcal4,hippocalcin-like 4,170638,4,coronal,n/a,0.640,2001.590,4289.765,188,258
73521805,RP_051101_03_A04,43138,Rab3c,"RAB3C, member RAS oncogene family",67295,13,coronal,n/a,0.640,1684.835,3713.854,183,258
74640879,RP_051121_03_E04,40642,Syne1,synaptic nuclear envelope 1,64009,10,coronal,n/a,0.639,2565.981,5507.040,188,258
75774675,RP_060530_01_C12,68130,Rpn1,ribophorin I,103963,6,coronal,n/a,0.639,2080.062,4464.580,188,258
73512202,RP_050713_01_E08,16297,Kcnj9,"potassium inwardly-rectifying channel, subfamily J, member 9",16524,1,coronal,n/a,0.639,1176.224,3165.063,150,258
1162,RP_Baylor_103231,37621,Bhlhe22,"basic helix-loop-helix family, member e22",59058,3,coronal,n/a,0.639,2624.973,5637.942,188,258
1209,RP_040324_01_E03,14480,Gng3,"guanine nucleotide binding protein (G protein), gamma 3",14704,19,coronal,n/a,0.639,902.388,1939.008,188,258
71250309,RP_050419_04_E04,120517,Crtc1,CREB regulated transcription coactivator 1,382056,8,coronal,n/a,0.639,861.907,1852.153,188,258
75041563,RP_060412_04_F07,20572,Srm,spermidine synthase,20810,4,coronal,n/a,0.638,566.755,1218.150,188,258
76085745,RP_060530_01_F05,74353,Fdps,farnesyl diphosphate synthetase,110196,3,coronal,n/a,0.638,1281.809,2755.595,188,258
75774671,RP_060530_01_C08,42906,Tmem246,transmembrane protein 246,67063,4,coronal,n/a,0.638,1800.125,3933.684,185,258
75988526,RP_060620_02_D02,21673,Tmod1,tropomodulin 1,21916,4,coronal,n/a,0.638,1137.764,2447.345,188,258
73635989,RP_051101_03_D01,121315,Fndc5,fibronectin type III domain containing 5,384061,4,coronal,n/a,0.638,404.639,870.740,188,258
67881555,RP_041018_01_E12,82928,Slc25a36,"solute carrier family 25, member 36",192287,9,coronal,n/a,0.638,1505.298,1951.335,150,124
2579,RP_040507_02_E01,86924,Slc16a4,"solute carrier family 16 (monocarboxylic acid transporters), member 4",229699,3,coronal,n/a,0.638,356.788,784.644,184,258
73992720,RP_051214_01_E12,89218,Dlgap2,"discs, large (Drosophila) homolog-associated protein 2",244310,8,coronal,n/a,0.637,1659.053,3573.429,188,258
2448,RP_Baylor_103184,30397,Olig2,oligodendrocyte transcription factor 2,50913,16,coronal,n/a,0.637,1642.702,3538.593,188,258
74581380,RP_051214_01_C05,74997,Etfa,"electron transferring flavoprotein, alpha polypeptide",110842,9,coronal,n/a,0.637,764.965,1648.731,188,258
75080643,RP_060412_04_G05,77592,Dscaml1,Down syndrome cell adhesion molecule like 1,114873,9,coronal,n/a,0.637,377.809,814.305,188,258
1051,RP_Baylor_103071,21566,Tsc22d1,"TSC22 domain family, member 1",21807,14,coronal,n/a,0.635,1749.473,3778.454,188,258
74581449,RP_060220_04_H10,110652,Slc2a12,"solute carrier family 2 (facilitated glucose transporter), member 12",353169,10,coronal,n/a,0.635,1417.049,3060.569,188,258
74047777,RP_051214_02_A02,13599,Epb4.1l1,erythrocyte protein band 4.1-like 1,13821,2,coronal,n/a,0.635,2669.603,3844.762,188,172
75259440,RP_051214_02_B10,44819,Haghl,hydroxyacylglutathione hydrolase-like,68977,17,coronal,n/a,0.635,1460.390,3156.440,188,258
71924090,RP_051017_02_H12,12911,Dab1,disabled 1,13131,4,coronal,n/a,0.635,1611.700,3599.206,182,258
75147759,RP_051121_03_F08,80150,Ttbk2,tau tubulin kinase 2,140810,2,coronal,n/a,0.635,544.005,980.133,188,215
79591351,RP_071204_02_G03,21136,Tbr1,T-box brain gene 1,21375,2,coronal,n/a,0.634,2033.143,5201.132,159,258
73994721,RP_051214_03_F02,86283,Mapk4,mitogen-activated protein kinase 4,225724,18,coronal,n/a,0.634,517.721,1120.162,188,258
72080207,RP_051017_03_D04,20306,Slc9a1,"solute carrier family 9 (sodium/hydrogen exchanger), member 1",20544,4,coronal,n/a,0.634,965.069,2089.013,188,258
72128750,RP_051017_04_C06,30242,Fbxw7,F-box and WD-40 domain protein 7,50754,3,coronal,n/a,0.634,2448.660,4514.450,184,215
71924056,RP_051017_02_H06,31869,Gpr123,G protein-coupled receptor 123,52389,7,coronal,n/a,0.634,891.084,2073.067,175,258
1980,RP_040604_02_A12,107013,Olfml2b,olfactomedin-like 2B,320078,1,coronal,n/a,0.634,1362.587,2951.103,188,258
74047916,RP_051214_02_D01,73958,Glo1,glyoxalase 1,109801,17,coronal,n/a,0.633,149.279,422.198,144,258
74743282,RP_060220_04_E09,44919,Psmd11,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 11",69077,11,coronal,n/a,0.633,1737.709,3765.708,188,258
71015195,RP_050725_02_G02,47787,Endod1,endonuclease domain containing 1,71946,9,coronal,n/a,0.633,249.258,540.460,188,258
74272476,RP_050913_04_C03,12446,Chl1,cell adhesion molecule with homology to L1CAM,12661,6,coronal,n/a,0.633,570.484,1108.014,188,231
356092,RP_040617_02_C08,17962,Nsf,N-ethylmaleimide sensitive fusion protein,18195,11,coronal,n/a,0.633,4032.324,8841.280,186,258
73929858,RP_051214_03_H01,20326,Slit3,slit homolog 3 (Drosophila),20564,11,coronal,n/a,0.632,610.430,1324.849,188,258
75147765,RP_060207_02_A12,92471,Kcnc2,"potassium voltage gated channel, Shaw-related subfamily, member 2",268345,10,coronal,n/a,0.632,1230.291,2321.725,182,217
75080632,RP_060412_04_G03,19054,Purb,purine rich element binding protein B,19291,11,coronal,n/a,0.632,1756.824,3817.238,188,258
219,RP_Baylor_102670,12264,Cd1d1,CD1d1 antigen,12479,3,coronal,n/a,0.631,334.787,727.602,188,258
71836875,RP_051017_02_E05,43717,Rprm,"reprimo, TP53 dependent G2 arrest mediator candidate",67874,2,coronal,n/a,0.631,894.142,1943.506,188,258
74988735,RP_060315_04_B03,106257,Sf3b2,"splicing factor 3b, subunit 2",319322,19,coronal,n/a,0.631,1937.870,4217.576,188,258
357095,RP_040617_02_A11,43712,Paip2,polyadenylate-binding protein-interacting protein 2,67869,18,coronal,n/a,0.630,1710.916,3725.533,188,258
71717614,RP_050623_02_G08,12593,Coch,coagulation factor C homolog (Limulus polyphemus),12810,12,coronal,n/a,0.630,663.531,1445.920,188,258
75934916,RP_060530_01_E08,11519,Ank,progressive ankylosis,11732,15,coronal,n/a,0.629,2658.001,5797.269,188,258
2277,RP_Baylor_102834,14662,Gtf2i,general transcription factor II I,14886,5,coronal,n/a,0.629,537.986,1173.420,188,258
782,RP_Baylor_102949,18339,Pde1a,"phosphodiesterase 1A, calmodulin-dependent",18573,2,coronal,n/a,0.629,268.437,585.911,188,258
322962,RP_040609_01_F07,84446,Iffo2,intermediate filament family orphan 2,212632,4,coronal,n/a,0.628,470.036,1072.184,180,258
76115730,RP_060620_02_B09,16185,Itgb1,integrin beta 1 (fibronectin receptor beta),16412,8,coronal,n/a,0.628,315.467,630.280,188,236
75147761,RP_060207_01_E07,87963,Igsf9b,"immunoglobulin superfamily, member 9B",235086,9,coronal,n/a,0.628,2084.439,4552.894,188,258
75774669,RP_060530_01_C06,88347,Trhde,TRH-degrading enzyme,237553,10,coronal,n/a,0.628,501.747,817.936,167,171
74658130,RP_060220_02_C08,12757,Cs,citrate synthase,12974,10,coronal,n/a,0.628,1958.241,4599.468,175,258
73718048,RP_051121_04_C02,44105,Agpat4,"1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta)",68262,17,coronal,n/a,0.627,898.892,1942.377,180,244
73992916,RP_051214_01_F08,19181,Rasgrf2,RAS protein-specific guanine nucleotide-releasing factor 2,19418,13,coronal,n/a,0.627,981.435,2159.651,187,258
74425548,RP_051214_02_G09,52893,Sun1,Sad1 and UNC84 domain containing 1,77053,5,coronal,n/a,0.627,2282.429,4400.395,178,215
1697,RP_040604_01_G11,84315,Nomo1,nodal modulator 1,211548,7,coronal,n/a,0.626,1470.122,3221.891,188,258
74641324,RP_060220_02_F01,54624,Celf3,"CUGBP, Elav-like family member 3",78784,3,coronal,n/a,0.626,1305.972,2363.096,188,213
2411,RP_Baylor_102813,14265,Mtpn,myotrophin,14489,6,coronal,n/a,0.626,506.887,1111.232,188,258
70616005,RP_050725_01_D08,21902,Tuba4a,"tubulin, alpha 4A",22145,1,coronal,n/a,0.625,2586.265,5676.478,188,258
70616004,RP_050725_01_D07,26620,Abcd2,"ATP-binding cassette, sub-family D (ALD), member 2",26874,15,coronal,n/a,0.625,526.088,1155.356,188,258
73818755,RP_050921_01_G05,52738,B3gat1,"beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P)",76898,9,coronal,n/a,0.625,1033.898,2271.083,188,258
73925714,RP_051214_03_A12,51848,Zmym2,"zinc finger, MYM-type 2",76007,14,coronal,n/a,0.625,955.244,2099.150,188,258
72081558,RP_051017_01_D10,80270,Asb13,ankyrin repeat and SOCS box-containing 13,142688,13,coronal,n/a,0.624,620.883,1364.420,188,258
75773703,RP_060530_01_A09,43716,Mri1,methylthioribose-1-phosphate isomerase homolog (S. cerevisiae),67873,8,coronal,n/a,0.624,422.309,671.535,132,131
73997146,RP_051214_03_F05,55033,Osbpl5,oxysterol binding protein-like 5,79196,7,coronal,n/a,0.623,296.127,666.458,184,258
74988551,RP_060315_05_E11,43375,Mfap1a,microfibrillar-associated protein 1A,67532,2,coronal,n/a,0.623,1048.394,2734.959,152,247
67870084,RP_041018_01_C08,41918,Chchd3,coiled-coil-helix-coiled-coil-helix domain containing 3,66075,6,coronal,n/a,0.623,1025.780,2260.248,188,258
74881156,RP_060220_01_A05,69463,Epdr1,ependymin related protein 1 (zebrafish),105298,13,coronal,n/a,0.623,1488.588,3315.917,186,258
71670725,RP_050531_04_F04,88308,Gm196,"gene model 196, (NCBI)",237234,X,coronal,n/a,0.622,662.309,1460.334,188,258
72283797,RP_051027_01_B03,92700,Fam171a1,"family with sequence similarity 171, member A1",269233,2,coronal,n/a,0.622,162.573,458.440,147,258
1253,RP_Baylor_102707,12726,Pcdha10,protocadherin alpha 10,12943,18,coronal,n/a,0.622,356.973,787.430,188,258
77371771,RP_070116_01_D09,86241,Apbb3,"amyloid beta (A4) precursor protein-binding, family B, member 3",225372,18,coronal,n/a,0.622,412.604,830.257,175,219
74988734,RP_060315_04_B02,17796,Nfic,nuclear factor I/C,18029,10,coronal,n/a,0.622,571.998,1262.243,188,258
75042236,RP_051219_02_A04,150006,A230097P14Rik*,RIKEN cDNA A230097P14 gene (non-RefSeq),0,n/a,coronal,n/a,0.622,1955.259,4457.871,182,258
75084969,RP_060412_04_C12,18559,Plcb1,"phospholipase C, beta 1",18795,2,coronal,n/a,0.622,2480.238,5474.550,188,258
67779872,RP_040922_01_E04,46714,4921517L17Rik,RIKEN cDNA 4921517L17 gene,70873,2,coronal,n/a,0.622,1724.976,3807.727,188,258
73930819,RP_051214_04_C03,21717,Tnr,tenascin R,21960,1,coronal,n/a,0.622,1167.042,2576.442,188,258
75934529,RP_060530_01_E05,32378,Rnasek,"ribonuclease, RNase K",52898,11,coronal,n/a,0.621,1803.740,3984.943,188,258
71836892,RP_051017_02_F10,56654,Maged2,"melanoma antigen, family D, 2",80884,X,coronal,n/a,0.621,418.088,1059.113,164,258
2222,RP_Baylor_253908,60876,Fkbp6,FK506 binding protein 6,94244,5,coronal,n/a,0.621,1370.553,3029.958,188,258
77413696,RP_070205_01_D08,35722,Serinc1,serine incorporator 1,56442,10,coronal,n/a,0.621,3985.699,8907.728,186,258
74658239,RP_060220_02_D05,20099,Exoc4,exocyst complex component 4,20336,6,coronal,n/a,0.620,1058.617,2341.904,188,258
74272052,RP_050913_02_B10,54123,Mtap7d2,MAP7 domain containing 2,78283,X,coronal,n/a,0.620,469.400,865.622,188,215
791,RP_040507_01_H06,18392,Per1,period homolog 1 (Drosophila),18626,11,coronal,n/a,0.620,1862.318,4121.873,188,258
74658240,RP_060220_02_D06,47970,Pex13,peroxisomal biogenesis factor 13,72129,11,coronal,n/a,0.620,609.337,1348.795,188,258
80516310,RP_070129_01_F08,12702,Crhbp,corticotropin releasing hormone binding protein,12919,13,coronal,n/a,0.620,247.158,487.798,188,230
79567753,RP_071204_01_F01,33675,Mtmr7,myotubularin related protein 7,54384,8,coronal,n/a,0.620,1015.850,2023.540,175,216
74988743,RP_060315_04_B11,84927,Plk5,polo-like kinase 5,216166,10,coronal,n/a,0.619,335.050,565.878,175,183
74047715,RP_051214_01_G10,16745,Lrp8,"low density lipoprotein receptor-related protein 8, apolipoprotein e receptor",16975,4,coronal,n/a,0.619,250.004,566.291,184,258
74047899,RP_051214_02_B09,49283,Hspa12a,heat shock protein 12A,73442,19,coronal,n/a,0.619,1076.948,2387.554,188,258
71924165,RP_050602_03_E11,120344,Vgf,VGF nerve growth factor inducible,381677,5,coronal,n/a,0.619,2948.177,6607.604,186,258
75988635,RP_060620_02_E06,42516,Sorcs3,sortilin-related VPS10 domain containing receptor 3,66673,19,coronal,n/a,0.618,472.744,1339.052,112,196
72008122,RP_051017_01_B11,14232,Gas6,growth arrest specific 6,14456,8,coronal,n/a,0.618,1073.597,2384.925,188,258
67936011,RP_041102_01_A05,14905,Hbb-b1,"hemoglobin, beta adult major chain",15129,7,coronal,n/a,0.618,696.832,1356.449,163,196
77414915,RP_070205_01_G06,48310,Plcd3,"phospholipase C, delta 3",72469,11,coronal,n/a,0.618,704.847,1566.284,188,258
75651163,RP_060518_01_A08,34002,Fezf2,Fez family zinc finger 2,54713,14,coronal,n/a,0.617,1192.634,2650.561,188,258
1399,RP_Baylor_102957,18406,Pfkfb2,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",18640,1,coronal,n/a,0.617,237.664,528.341,188,258
73930842,RP_051214_04_D04,57385,Jdp2,Jun dimerization protein 2,81703,12,coronal,n/a,0.617,1971.619,1606.362,175,88
79567762,RP_071204_02_A07,49941,Arpp21,"cyclic AMP-regulated phosphoprotein, 21",74100,9,coronal,n/a,0.617,2560.574,5756.204,186,258
74988744,RP_060315_04_B12,65484,6720456B07Rik,RIKEN cDNA 6720456B07 gene,101314,6,coronal,n/a,0.617,1809.254,4024.299,188,258
485,RP_Baylor_102808,14237,Gata2,GATA binding protein 2,14461,6,coronal,n/a,0.617,841.557,1873.006,188,258
79591593,RP_071204_04_D04,19966,S100b,"S100 protein, beta polypeptide, neural",20203,10,coronal,n/a,0.617,188.079,330.732,178,193
67936010,RP_041102_01_A04,29593,Pmm1,phosphomannomutase 1,29858,15,coronal,n/a,0.616,1402.938,2094.284,175,161
2234,RP_040526_01_E10,72133,Frs3,fibroblast growth factor receptor substrate 3,107971,17,coronal,n/a,0.616,1363.924,3378.738,169,258
74047926,RP_051214_02_D11,23720,Pacsin1,protein kinase C and casein kinase substrate in neurons 1,23969,17,coronal,n/a,0.616,2827.455,6651.810,178,258
75144624,RP_051212_03_H03,20503,Spnb1,spectrin beta 1,20741,12,coronal,n/a,0.616,481.343,1072.482,188,258
77869854,RP_070212_03_A07,106859,Apba1,"amyloid beta (A4) precursor protein binding, family A, member 1",319924,19,coronal,n/a,0.616,198.929,443.416,188,258
75749390,RP_060518_01_B07,18182,Hspa4l,heat shock protein 4 like,18415,3,coronal,n/a,0.616,2009.046,4478.629,188,258
71717137,RP_050510_04_C01,44781,Rasl11b,"RAS-like, family 11, member B",68939,5,coronal,n/a,0.615,829.457,1851.977,188,258
74047856,RP_051214_02_B02,16273,Kcnb1,"potassium voltage gated channel, Shab-related subfamily, member 1",16500,2,coronal,n/a,0.614,2381.903,5325.446,188,258
673,RP_Baylor_253938,27138,Mrpl39,mitochondrial ribosomal protein L39,27393,16,coronal,n/a,0.613,151.128,423.880,150,258
72119581,RP_051017_04_A04,26807,Cadps,Ca2+-dependent secretion activator,27062,14,coronal,n/a,0.613,1864.423,4172.459,188,258
67779875,RP_040922_01_E07,43046,Nde1,nuclear distribution gene E homolog 1 (A nidulans),67203,16,coronal,n/a,0.613,1802.729,4410.509,172,258
74988756,RP_060315_05_G12,120368,LOC381742,similar to CAGL79,381742,5,coronal,n/a,0.613,974.379,2215.498,165,230
71016595,RP_050725_03_A05,16537,Stmn1,stathmin 1,16765,4,coronal,n/a,0.613,2408.464,5451.413,186,258
79591579,RP_071204_04_D02,129609,Plcxd2,"phosphatidylinositol-specific phospholipase C, X domain containing 2",433022,16,coronal,n/a,0.612,1584.168,3537.504,188,257
71836872,RP_051017_02_E02,52809,Chst1,carbohydrate (keratan sulfate Gal-6) sulfotransferase 1,76969,2,coronal,n/a,0.612,1756.136,5280.258,119,219
70743899,RP_050725_02_A05,83875,Camkk2,"calcium/calmodulin-dependent protein kinase kinase 2, beta",207565,5,coronal,n/a,0.612,2351.646,5448.542,182,258
76085742,RP_060530_01_F02,17866,Nlk,nemo like kinase,18099,11,coronal,n/a,0.612,2159.330,4843.369,188,258
73817427,RP_051101_01_A02,52822,3110035E14Rik,RIKEN cDNA 3110035E14 gene,76982,1,coronal,n/a,0.612,2089.640,6385.633,138,258
70743903,RP_050725_02_A07,13977,Fhl2,four and a half LIM domains 2,14200,1,coronal,n/a,0.611,1316.824,2956.718,188,258
72104183,RP_051017_03_G05,92669,Dpp10,dipeptidylpeptidase 10,269109,1,coronal,n/a,0.611,2247.530,5048.897,188,258
77413698,RP_070205_01_D12,17799,Nfix,nuclear factor I/X,18032,8,coronal,n/a,0.611,2084.271,3103.331,188,171
74658238,RP_060220_02_D04,84887,Micu1,mitochondrial calcium uptake 1,216001,10,coronal,n/a,0.610,1235.074,2776.690,188,258
71717630,RP_050712_02_E02,47902,2010111I01Rik,RIKEN cDNA 2010111I01 gene,72061,13,coronal,n/a,0.610,194.363,436.987,188,258
70231306,RP_050301_01_C10,12190,Cbln2,cerebellin 2 precursor protein,12405,18,coronal,n/a,0.610,1209.329,2719.427,188,258
323592,RP_040609_01_G08,42911,Dynlrb1,dynein light chain roadblock-type 1,67068,2,coronal,n/a,0.610,1368.071,3213.256,150,215
71587781,RP_050725_02_D09,49941,Arpp21,"cyclic AMP-regulated phosphoprotein, 21",74100,9,coronal,n/a,0.610,2181.332,4907.420,188,258
67752306,RP_040922_01_D04,35722,Serinc1,serine incorporator 1,56442,10,coronal,n/a,0.610,4664.046,10663.571,185,258
71250312,RP_050419_04_F10,109021,AI593442,expressed sequence AI593442,330941,9,coronal,n/a,0.609,1664.380,3767.841,187,258
2450,RP_040526_02_D08,18144,Omg,oligodendrocyte myelin glycoprotein,18377,11,coronal,n/a,0.609,1431.828,3224.169,188,258
356287,RP_040617_02_D10,21413,Phf1,PHD finger protein 1,21652,17,coronal,n/a,0.609,2349.686,5294.598,188,258
2561,RP_Baylor_103207,35235,Sfn,stratifin,55948,4,coronal,n/a,0.609,378.549,853.199,188,258
74750010,RP_060220_04_F12,40601,Ube4b,"ubiquitination factor E4B, UFD2 homolog (S. cerevisiae)",63958,4,coronal,n/a,0.609,831.669,2037.543,173,258
74658082,RP_060220_04_D08,16183,Itgav,integrin alpha V,16410,2,coronal,n/a,0.608,1419.119,3458.118,174,258
74988249,RP_060315_05_C01,83936,Yeats2,YEATS domain containing 2,208146,16,coronal,n/a,0.608,233.457,454.518,180,213
293469,RP_040604_02_G06,33915,Paf1,"Paf1, RNA polymerase II associated factor, homolog (S. cerevisiae)",54624,7,coronal,n/a,0.608,3272.269,7390.148,188,258
71924214,RP_050607_02_D02,64339,Phactr4,phosphatase and actin regulator 4,100169,4,coronal,n/a,0.607,589.641,1332.196,188,258
74357560,RP_051214_01_B11,92454,Rps15a,ribosomal protein S15A,267019,7,coronal,n/a,0.607,530.372,1198.954,188,258
72283806,RP_051027_01_C01,92791,Chd5,chromodomain helicase DNA binding protein 5,269610,4,coronal,n/a,0.607,2119.151,4791.159,188,258
75749739,RP_060518_02_E07,48673,Crtac1,cartilage acidic protein 1,72832,19,coronal,n/a,0.607,549.037,1241.900,188,258
74658175,RP_060220_02_D03,20535,Sptlc2,"serine palmitoyltransferase, long chain base subunit 2",20773,12,coronal,n/a,0.606,317.808,719.387,188,258
71020402,RP_050725_01_B01,12837,Cyb561,cytochrome b-561,13056,11,coronal,n/a,0.606,290.362,657.281,188,258
71587899,RP_050725_03_G03,19657,Rph3a,rabphilin 3A,19894,5,coronal,n/a,0.606,2647.800,5995.171,188,258
71249083,RP_050414_01_F09,52820,Ube2ql1,ubiquitin-conjugating enzyme E2Q family-like 1,76980,13,coronal,n/a,0.606,1408.023,3547.504,169,258
1026,RP_Baylor_103054,20742,Syt3,synaptotagmin III,20981,7,coronal,n/a,0.605,297.922,675.641,188,258
75042252,RP_060412_02_C06,42677,Acot13,acyl-CoA thioesterase 13,66834,13,coronal,n/a,0.605,228.176,517.595,188,258
74658086,RP_060220_04_D12,30402,Myadm,myeloid-associated differentiation marker,50918,7,coronal,n/a,0.605,287.160,658.499,186,258
71358578,RP_050725_03_E07,120731,Kcnf1,"potassium voltage-gated channel, subfamily F, member 1",382571,12,coronal,n/a,0.604,2105.861,4944.557,182,258
71836833,RP_051017_02_B08,86381,Ina,"internexin neuronal intermediate filament protein, alpha",226180,19,coronal,n/a,0.603,1982.541,6055.400,119,219
73592532,RP_051017_01_E08,47605,C2cd2l,C2 calcium-dependent domain containing 2-like,71764,9,coronal,n/a,0.603,2200.432,5011.987,188,258
73992909,RP_051214_01_F03,14233,Gas7,growth arrest specific 7,14457,11,coronal,n/a,0.602,2764.526,6301.458,188,258
77340492,RP_070116_02_D06,47230,Chd6,chromodomain helicase DNA binding protein 6,71389,2,coronal,n/a,0.602,789.210,1492.371,188,214
1677,RP_040526_01_F06,85955,Ankrd54,ankyrin repeat domain 54,223690,15,coronal,n/a,0.602,1361.182,3103.737,188,258
77869863,RP_070205_01_C03,12339,Cdh13,cadherin 13,12554,8,coronal,n/a,0.602,415.005,1053.123,169,258
73931642,RP_051214_04_B10,84164,Pgbd5,piggyBac transposable element derived 5,209966,8,coronal,n/a,0.601,1535.436,3503.221,188,258
